state_gid,state_name,name,station_id,lattitude,longitude,predictions
62,New York,GREEN ISLAND,8516155,+40.6233,-73.5017,Subordinate
62,New York,Cuba Island,8516221,+40.6200,-73.5233,Subordinate
62,New York,"Bellmore, Bellmore Creek",8516211,+40.6633,-73.5200,Subordinate
62,New York,Neds Creek,8516315,+40.6233,-73.5550,Subordinate
62,New York,"Freeport, Baldwin Bay",8516411,+40.6333,-73.5867,Subordinate
62,New York,Long Beach (Inside),8516601,+40.6000,-73.6500,Subordinate
62,New York,"Woodmere, Brosewere Bay",8516745,+40.6200,-73.6983,Subordinate
62,New York,Atlantic Beach,8516881,+40.5950,-73.7433,Subordinate
62,New York,Plumb Beach Channel,8517531,+40.5850,-73.9250,Subordinate
62,New York,"Barren Island, Rockaway Inlet",8517394,+40.5783,-73.8883,Subordinate
62,New York,Beach Channel (bridge),8517137,+40.5883,-73.8200,Subordinate
62,New York,Motts Basin,8516925,+40.6167,-73.7583,Subordinate
62,New York,"NORTON POINT, HOOK CREEK, NEW YORK",8516891,+40.6350,-73.7467,Subordinate
62,New York,J.F.K. International Airport,8516999,+40.6233,-73.7833,Subordinate
62,New York,"North Channel Bridge, Grassy Bay",8517201,+40.6450,-73.8367,Subordinate
62,New York,Canarsie,8517381,+40.6300,-73.8850,Subordinate
62,New York,Mill Basin,8517519,+40.6083,-73.9217,Subordinate
62,New York,Coney Island,8517741,+40.5700,-73.9833,Subordinate
62,New York,"Norton Point, Gravesend Bay",8517811,+40.5900,-73.9983,Subordinate
62,New York,"Fort Wadsworth, The Narrows",8519024,+40.6067,-74.0550,Subordinate
62,New York,"Fort Hamilton, The Narrows",8517942,+40.6083,-74.0350,Subordinate
62,New York,"St. George, Staten Island",8519112,+40.6433,-74.0733,Subordinate
62,New York,Gowanus Bay,8517921,+40.6650,-74.0133,Subordinate
62,New York,THE BATTERY,8518750,+40.7006,-74.0142,Harmonic
62,New York,"Weehawken, Union City, N.J.",8530645,+40.7650,-74.0183,Subordinate
62,New York,"Edgewater, N.J.",8530505,+40.8133,-73.9783,Subordinate
62,New York,"Spuyten Duyvil Creek ent., N.Y.",8518903,+40.8783,-73.9250,Subordinate
62,New York,"Riverdale, N.Y.",8518905,+40.9033,-73.9167,Subordinate
62,New York,"Alpine, N.J.",8530095,+40.9450,-73.9183,Subordinate
62,New York,Tarrytown,8518919,+41.0783,-73.8700,Subordinate
62,New York,HAVERSTRAW,8518924,+41.2183,-73.9633,Harmonic
62,New York,Peekskill,8518949,+41.2883,-73.9317,Subordinate
62,New York,Newburgh,8518935,+41.5000,-74.0067,Subordinate
62,New York,New Hamburg,8518939,+41.5833,-73.9500,Subordinate
62,New York,Poughkeepsie,8518945,+41.7000,-73.9333,Subordinate
62,New York,Hyde Park,8518951,+41.7833,-73.9500,Subordinate
62,New York,Kingston,8518993,+41.9183,-73.9833,Subordinate
62,New York,Tivoli,8518964,+42.0583,-73.9167,Subordinate
62,New York,Hudson,8518974,+42.2500,-73.8000,Subordinate
62,New York,Castleton,8518989,+42.5333,-73.7667,Subordinate
62,New York,ALBANY,8518995,+42.6500,-73.7467,Harmonic
62,New York,Troy,TEC1603,+42.7167,-73.7000,Subordinate
62,New York,Constable Hook,8530985,+40.6550,-74.0850,Subordinate
62,New York,BERGEN POINT WEST REACH,8519483,+40.6367,-74.1417,Harmonic
62,New York,Port Elizabeth,8530882,+40.6733,-74.1400,Subordinate
62,New York,Port Newark Terminal,8530884,+40.6900,-74.1333,Subordinate
62,New York,Point No Point,8530743,+40.7317,-74.1167,Subordinate
62,New York,Belleville,8530591,+40.7867,-74.1467,Subordinate
62,New York,East Rutherford,8530403,+40.8467,-74.1200,Subordinate
62,New York,Kearny Point,8530772,+40.7283,-74.1033,Subordinate
62,New York,Amtrak RR. swing bridge,8530696,+40.7517,-74.0967,Subordinate
62,New York,"Fish Creek, Berrys Creek",8530586,+40.7933,-74.0917,Subordinate
62,New York,"Carlstadt, Garretts Reach",8530528,+40.8067,-74.0600,Subordinate
62,New York,"North Secaucus, Garretts Reach",8530531,+40.8050,-74.0533,Subordinate
62,New York,Ridgefield Park,8530398,+40.8500,-74.0300,Subordinate
62,New York,Hackensack,8530278,+40.8800,-74.0400,Subordinate
62,New York,New Millford,8530186,+40.9350,-74.0300,Subordinate
62,New York,"Port Ivory, Howland Hook, N.Y.",8519200,+40.6450,-74.1800,Subordinate
62,New York,"Rahway River, RR. Bridge",8531077,+40.5983,-74.2317,Subordinate
62,New York,Chelsea,TEC1645,+40.6000,-74.2000,Subordinate
62,New York,Carteret,8531095,+40.5867,-74.2100,Subordinate
62,New York,"Rossville, N.Y.",8519789,+40.5567,-74.2233,Subordinate
62,New York,"Woodbridge Creek, 0.8 n.mi. above entrance",8531156,+40.5450,-74.2650,Subordinate
62,New York,Great Kills Harbor,8519436,+40.5433,-74.1400,Subordinate
62,New York,Princes Bay,8519726,+40.5117,-74.2000,Subordinate
62,New York,South Amboy,8531232,+40.4917,-74.2817,Subordinate
62,New York,Keasbey,8531262,+40.5083,-74.3117,Subordinate
62,New York,Sayreville,8531390,+40.4783,-74.3567,Subordinate
62,New York,"Old Bridge, South River",8531369,+40.4167,-74.3633,Subordinate
62,New York,New Brunswick,8531463,+40.4883,-74.4350,Subordinate
62,New York,"Cheesequake Creek, Garden State Parkway",8531223,+40.4533,-74.2733,Subordinate
62,New York,Keyport,8531545,+40.4400,-74.1983,Subordinate
62,New York,"Matawan Creek, Route 35 bridge",8531526,+40.4333,-74.2183,Subordinate
62,New York,Waackaack Creek,8531592,+40.4483,-74.1433,Subordinate
82,New Jersey,Atlantic Highlands,8531662,+40.4183,-74.0350,Subordinate
82,New Jersey,SANDY HOOK,8531680,+40.4669,-74.0094,Harmonic
82,New Jersey,"Highlands, Route 36 bridge",8531712,+40.3967,-73.9817,Subordinate
82,New Jersey,"Oceanic Bridge, Navesink River",8531753,+40.3767,-74.0150,Subordinate
82,New Jersey,"Red Bank, Navesink River",8531833,+40.3550,-74.0650,Subordinate
82,New Jersey,Sea Bright,8531804,+40.3650,-73.9750,Subordinate
82,New Jersey,"Gooseneck Point, bridge",8531925,+40.3267,-74.0167,Subordinate
82,New Jersey,Long Branch Reach,8531942,+40.3250,-73.9967,Subordinate
82,New Jersey,"Shark River Island, fixed RR. bridge",8532339,+40.1867,-74.0267,Subordinate
82,New Jersey,Shark River Hills,8532322,+40.1917,-74.0383,Subordinate
82,New Jersey,New Bedford,8532371,+40.1783,-74.0467,Subordinate
82,New Jersey,Long Branch (fishing pier),8531991,+40.3033,-73.9767,Subordinate
82,New Jersey,"Belmar, Atlantic Ocean",8532337,+40.1850,-74.0083,Subordinate
82,New Jersey,"Manasquan Inlet, USCG Station",8532591,+40.1017,-74.0350,Subordinate
82,New Jersey,"Brielle, Route 35 bridge",8532585,+40.1050,-74.0550,Subordinate
82,New Jersey,Riviera Beach,8532611,+40.0967,-74.0867,Subordinate
82,New Jersey,Beaverdam Creek entrance,8532715,+40.0617,-74.0617,Subordinate
82,New Jersey,"Beaverdam Creek, inside",8532716,+40.0617,-74.0733,Subordinate
82,New Jersey,Forge Pond,8532703,+40.0650,-74.1350,Subordinate
82,New Jersey,Tall Pines Camp,8532721,+40.0583,-74.1167,Subordinate
82,New Jersey,"Seaside Heights, ocean",8533071,+39.9433,-74.0350,Subordinate
82,New Jersey,Mantoloking,8532786,+40.0367,-74.0533,Subordinate
82,New Jersey,"Kettle Creek, Green Island",8532835,+40.0133,-74.1133,Subordinate
82,New Jersey,Ocean Beach,8532885,+39.9883,-74.0683,Subordinate
82,New Jersey,"Silver Bay, Silver Bay Marina",8532921,+39.9967,-74.1483,Subordinate
82,New Jersey,Goose Creek entrance,8533005,+39.9633,-74.1150,Subordinate
82,New Jersey,Coates Point,8533055,+39.9483,-74.1150,Subordinate
82,New Jersey,"Toms River (town), Toms River",8533051,+39.9500,-74.1983,Subordinate
82,New Jersey,Seaside Park,8533135,+39.9217,-74.0833,Subordinate
82,New Jersey,Barnegat Pier,8533141,+39.9183,-74.1100,Subordinate
82,New Jersey,Sloop Creek,8533185,+39.9050,-74.1333,Subordinate
82,New Jersey,Cedar Creek,8533295,+39.8700,-74.1550,Subordinate
82,New Jersey,Island Beach,8533345,+39.8517,-74.0883,Subordinate
82,New Jersey,Stouts Creek,8533365,+39.8450,-74.1517,Subordinate
82,New Jersey,Forked River,8533391,+39.8250,-74.1733,Subordinate
82,New Jersey,Oyster Creek,8533465,+39.8083,-74.1883,Subordinate
82,New Jersey,"Island Beach, Sedge Islands",8533535,+39.7883,-74.0983,Subordinate
82,New Jersey,Waretown,8533541,+39.7917,-74.1817,Subordinate
82,New Jersey,"BARNEGAT INLET, USCG STATION",8533615,+39.7617,-74.1117,Harmonic
82,New Jersey,High Bar,8533631,+39.7567,-74.1283,Subordinate
82,New Jersey,Double Creek,8533665,+39.7450,-74.2017,Subordinate
82,New Jersey,Loveladies Harbor,8533738,+39.7250,-74.1367,Subordinate
82,New Jersey,Flat Creek,8533780,+39.7067,-74.1917,Subordinate
82,New Jersey,North Beach,8533862,+39.6750,-74.1600,Subordinate
82,New Jersey,Manahawkin Creek,8533909,+39.6667,-74.2150,Subordinate
82,New Jersey,Manahawkin Drawbridge,8533935,+39.6533,-74.1850,Subordinate
82,New Jersey,"Mill Creek, 1 n.mi. above entrance",8533905,+39.6650,-74.2317,Subordinate
82,New Jersey,Cedar Run,8533941,+39.6533,-74.2567,Subordinate
82,New Jersey,"Dinner Point Creek, upper end",8533982,+39.6567,-74.2700,Subordinate
82,New Jersey,Beach Haven Crest,8534048,+39.6133,-74.2100,Subordinate
82,New Jersey,Westecunk Creek entrance,8534044,+39.6133,-74.2633,Subordinate
82,New Jersey,"West Creek, Westecunk Creek",8533987,+39.6317,-74.2967,Subordinate
82,New Jersey,"Parker Run, upper end",8534049,+39.6167,-74.3100,Subordinate
82,New Jersey,Tuckerton Creek entrance,8534139,+39.5767,-74.3317,Subordinate
82,New Jersey,"Tuckerton, Tuckerton Creek",8534080,+39.6017,-74.3417,Subordinate
82,New Jersey,Beach Haven Coast Guard Station,8534208,+39.5483,-74.2567,Subordinate
82,New Jersey,"GREAT BAY, SHOOTING THOROFARE",8534319,+39.5083,-74.3250,Subordinate
82,New Jersey,Little Sheepshead Creek,8534287,+39.5217,-74.3200,Subordinate
82,New Jersey,"Seven Island, Newmans Thorofare",8534296,+39.5167,-74.3367,Subordinate
82,New Jersey,Graveling Point,8534244,+39.5400,-74.3867,Subordinate
82,New Jersey,"Nacote Creek, U.S. Highway 9 bridge",8534256,+39.5350,-74.4633,Subordinate
82,New Jersey,Chestnut Neck Boat Yard,8534212,+39.5483,-74.4617,Subordinate
82,New Jersey,"New Gretna, Bass River",8534104,+39.5917,-74.4417,Subordinate
82,New Jersey,"Wading River (town), Wading River",8534043,+39.6183,-74.4967,Subordinate
82,New Jersey,Green Bank,8534117,+39.6117,-74.5900,Subordinate
82,New Jersey,"Sweetwater, Mullica River Marina",8534002,+39.6250,-74.6417,Subordinate
82,New Jersey,Main Marsh Thorofare,8534393,+39.4783,-74.3833,Subordinate
82,New Jersey,Brigantine Channel @ Hoffman Thorofare,8534496,+39.4350,-74.3633,Subordinate
82,New Jersey,"Absecon, Absecon Creek, U.S. Hwy. 30 bridge",8534540,+39.4233,-74.5000,Subordinate
82,New Jersey,"Absecon Channel, State Route 87 bridge",8534638,+39.3850,-74.4250,Subordinate
82,New Jersey,ATLANTIC CITY,8534720,+39.3550,-74.4183,Harmonic
82,New Jersey,"VENTNOR CITY, OCEAN PIER",8534770,+39.3350,-74.4767,Harmonic
82,New Jersey,"LONGPORT (INSIDE), GREAT EGG HARBOR INLET",8534836,+39.3083,-74.5333,Harmonic
82,New Jersey,"Dock Thorofare, Risley Channel",8534739,+39.3517,-74.5400,Subordinate
82,New Jersey,"Pleasantville, Lakes Bay, Great Egg Harbor Inlet",8534657,+39.3817,-74.5183,Subordinate
82,New Jersey,Beesleys Point,8534975,+39.2883,-74.6283,Subordinate
82,New Jersey,"Steelmanville, Patcong Ck., 2.5 nm above ent.",8534778,+39.3350,-74.5967,Subordinate
82,New Jersey,"TUCKAHOE, TUCKAHOE RIVER",8534883,+39.2950,-74.7483,Harmonic
82,New Jersey,"Cedar Swamp Creek, Tuckahoe River",8535001,+39.2467,-74.7183,Subordinate
82,New Jersey,"River Bend Marina, Great Egg Harbor River",8534691,+39.3683,-74.7167,Subordinate
82,New Jersey,"MAYS LANDING, GREAT EGG HARBOR RIVER",8534468,+39.4483,-74.7283,Harmonic
82,New Jersey,"Strathmere, Strathmere Bay",8535163,+39.2000,-74.6567,Subordinate
82,New Jersey,"Middle Thorofare, Ocean Drive bridge",8535101,+39.2150,-74.6483,Subordinate
82,New Jersey,"Ludlam Bay, west side",8535221,+39.1767,-74.7100,Subordinate
82,New Jersey,"Townsend Inlet, NJ",8535375,+39.1217,-74.7167,Subordinate
82,New Jersey,Townsend Sound,8535309,+39.1467,-74.7500,Subordinate
82,New Jersey,Stites Sound,8535357,+39.1200,-74.7550,Subordinate
82,New Jersey,Ingram Thorofare,8535419,+39.1100,-74.7383,Subordinate
82,New Jersey,"Long Reach, Ingram Thorofare",8535451,+39.1017,-74.7550,Subordinate
82,New Jersey,"Stone Harbor, Great Channel",8535581,+39.0567,-74.7650,Subordinate
82,New Jersey,"Nummy Island, Grassy Sound Channel",8535661,+39.0283,-74.8017,Subordinate
82,New Jersey,"West Wildwood, Grassy Sound",8535726,+39.0050,-74.8267,Subordinate
82,New Jersey,"Old Turtle Thorofare, RR. bridge",8535695,+39.0183,-74.8417,Subordinate
82,New Jersey,"WILDWOOD CREST, OCEAN PIER",8535835,+38.9750,-74.8233,Harmonic
82,New Jersey,"Swain Channel, Taylor Sound",8535805,+38.9800,-74.8633,Subordinate
82,New Jersey,"Wildwood Crest, Sunset Lake",8535838,+38.9783,-74.8367,Subordinate
82,New Jersey,Cape May Harbor,8535901,+38.9483,-74.8917,Subordinate
82,New Jersey,"Cape Island Creek, Cape May",8535902,+38.9467,-74.9133,Subordinate
82,New Jersey,"Cape May, Atlantic Ocean",8535962,+38.9300,-74.9350,Subordinate
82,New Jersey,BRANDYWINE SHOAL LIGHT,8555889,+38.9867,-75.1133,Harmonic
82,New Jersey,"Cape May Point, Sunset Beach",8536021,+38.9467,-74.9717,Subordinate
82,New Jersey,CAPE MAY,8536110,+38.9683,-74.9600,Harmonic
82,New Jersey,North Highlands Beach,8536271,+39.0183,-74.9533,Subordinate
82,New Jersey,"Dias Creek, Route 47 bridge",8536449,+39.0833,-74.8867,Subordinate
82,New Jersey,BIDWELL CREEK ENTRANCE,8536581,+39.1283,-74.8917,Harmonic
82,New Jersey,"Bidwell Creek, Route 47 bridge",8536551,+39.1183,-74.8683,Subordinate
82,New Jersey,"Dennis Creek, 2.5 n.mi. above entrance",8536736,+39.1783,-74.8517,Subordinate
82,New Jersey,"Sluice Creek, Route 47 bridge, Dennis Creek",8536687,+39.1617,-74.8317,Subordinate
82,New Jersey,"Dennis Creek, Route 47 bridge",8536752,+39.1833,-74.8217,Subordinate
82,New Jersey,"East Creek, Route 47 bridge",8536823,+39.2083,-74.9017,Subordinate
82,New Jersey,"West Creek, 0.7 n.mi. above entrance",8536764,+39.1883,-74.9150,Subordinate
82,New Jersey,"West Creek, Route 47 bridge",8536851,+39.2167,-74.9250,Subordinate
82,New Jersey,"Riggins Ditch, 0.5 n.mi. above entrance",8536801,+39.2000,-74.9700,Subordinate
82,New Jersey,"Riggins Ditch, Heislerville",8536855,+39.2183,-74.9800,Subordinate
82,New Jersey,"East Point, Maurice River Cove",8536780,+39.2000,-75.0200,Subordinate
82,New Jersey,Bivalve,8536889,+39.2300,-75.0367,Subordinate
82,New Jersey,Mauricetown,8537059,+39.2850,-74.9917,Subordinate
82,New Jersey,"Port Elizabeth, Manumuskin River",8537147,+39.3133,-74.9850,Subordinate
82,New Jersey,Menantico Creek entrance,8537242,+39.3433,-75.0083,Subordinate
82,New Jersey,Millville,8537359,+39.3917,-75.0417,Subordinate
82,New Jersey,Dividing Creek entrance,8536849,+39.2167,-75.1033,Subordinate
82,New Jersey,"Weir Creek bridge, Dividing Creek",8536935,+39.2500,-75.1283,Subordinate
82,New Jersey,Fishing Creek entrance,8536848,+39.2167,-75.1583,Subordinate
82,New Jersey,FORTESCUE CREEK,8536931,+39.2383,-75.1750,Harmonic
82,New Jersey,"Hollywood Beach, The Glades",8537026,+39.2750,-75.1417,Subordinate
82,New Jersey,"Money Island, Nantuxent Creek entrance",8537052,+39.2850,-75.2383,Subordinate
82,New Jersey,"Newport Landing, Nantuxent Creek",8537079,+39.2917,-75.1983,Subordinate
82,New Jersey,"Cedar Creek entrance, Nantuxent Cove",8537101,+39.2983,-75.2467,Subordinate
82,New Jersey,"Back Creek entrance, Nantuxent Cove",8537116,+39.3050,-75.2783,Subordinate
82,New Jersey,SHIP JOHN SHOAL,8537121,+39.3050,-75.3750,Harmonic
82,New Jersey,"Greenwich Pier, Cohansey River",8537374,+39.3833,-75.3500,Subordinate
82,New Jersey,"Tindalls Wharf, Cohansey River",8537353,+39.3783,-75.2350,Subordinate
101,Delaware,LEWES,8557380,+38.7817,-75.1200,Harmonic
101,Delaware,Mispillion River entrance,8556198,+38.9450,-75.3133,Subordinate
101,Delaware,Murderkill River entrance,8555388,+39.0583,-75.3967,Subordinate
101,Delaware,MAHON RIVER ENTRANCE,8554399,+39.1850,-75.4000,Harmonic
101,Delaware,"Leipsic, Leipsic River",8554038,+39.2450,-75.5183,Subordinate
101,Delaware,"Stathems Neck, Stow Creek, N.J.",8537416,+39.4067,-75.4050,Subordinate
101,Delaware,"Woodland Beach, Del.",8553501,+39.3333,-75.4667,Subordinate
101,Delaware,"Raccoon Ditch, Newport Meadows, Stow Creek, N.J.",8537489,+39.4217,-75.3817,Subordinate
101,Delaware,"Canton, Stow Creek, N.J.",8537562,+39.4617,-75.4033,Subordinate
101,Delaware,"1 n.mi. above entrance, N.J.",8537535,+39.4317,-75.4467,Subordinate
101,Delaware,"Pine Island, Malapartis Creek, N.J.",8537488,+39.4217,-75.4283,Subordinate
101,Delaware,"Hope Creek, 0.6 n.mi. above entrance, N.J.",8537667,+39.4583,-75.4950,Subordinate
101,Delaware,"Taylors Bridge, Blackbird Creek, Del.",8553069,+39.4050,-75.5983,Subordinate
101,Delaware,"Artificial Island, Salem Nuclear Plant, N.J.",8537614,+39.4600,-75.5317,Subordinate
101,Delaware,Sinnickson Landing,8537961,+39.5700,-75.4983,Subordinate
101,Delaware,Salem,8537979,+39.5767,-75.4767,Subordinate
101,Delaware,0.8 n.mi. above entrance,8537731,+39.4967,-75.5167,Subordinate
101,Delaware,Abbots Meadow,8537774,+39.5117,-75.4933,Subordinate
101,Delaware,2.5 n.mi. above entrance,8537753,+39.5050,-75.4833,Subordinate
101,Delaware,Coopers Creek bridge,8537779,+39.5133,-75.4467,Subordinate
101,Delaware,Quinton,8537889,+39.5483,-75.4150,Subordinate
101,Delaware,REEDY POINT,8551910,+39.5583,-75.5733,Harmonic
101,Delaware,"St. Georges, Delaware",8551973,+39.5550,-75.6483,Subordinate
101,Delaware,"Summit Bridge, Delaware",8552125,+39.5333,-75.7333,Subordinate
101,Delaware,CHESAPEAKE CITY,8573927,+39.5267,-75.8100,Harmonic
101,Delaware,Delaware City Branch Channel bridge,8551851,+39.5700,-75.5900,Subordinate
101,Delaware,DELAWARE CITY,8551762,+39.5817,-75.5883,Harmonic
101,Delaware,"Pea Patch Island, Bulkhead Shoal Channel, Del.",8551702,+39.5833,-75.5733,Subordinate
101,Delaware,"New Castle, Delaware",8551201,+39.6567,-75.5617,Subordinate
101,Delaware,"Salem Canal entrance, N.J.",8538231,+39.6833,-75.5100,Subordinate
101,Delaware,Wilmington Marine Terminal,8550714,+39.7183,-75.5200,Subordinate
101,Delaware,"Millside, RR. bridge",8550658,+39.7250,-75.5600,Subordinate
101,Delaware,"Edgemoor, Del.",8550438,+39.7500,-75.4933,Subordinate
101,Delaware,"Pedricktown, Oldmans Creek, N.J.",8538369,+39.7617,-75.4033,Subordinate
101,Delaware,"Auburn, Oldmans Creek, N.J.",8538274,+39.7150,-75.3600,Subordinate
101,Delaware,Rehoboth Beach,8557863,+38.7200,-75.0833,Subordinate
101,Delaware,INDIAN RIVER INLET (COAST GUARD STATION),8558690,+38.6100,-75.0700,Harmonic
110,Pennsylvania,MARCUS HOOK,8540433,+39.8117,-75.4100,Harmonic
110,Pennsylvania,"Bridgeport, Raccoon Creek, N.J.",8538449,+39.8067,-75.3550,Subordinate
110,Pennsylvania,Wanamaker Bridge,8542425,+39.8767,-75.3050,Subordinate
110,Pennsylvania,Norwood City,8542699,+39.8800,-75.2900,Subordinate
110,Pennsylvania,Tinicum National Wildlife Refuge,8542885,+39.8783,-75.2767,Subordinate
110,Pennsylvania,Tinicum National Wildlife Refuge,8543024,+39.8867,-75.2650,Subordinate
110,Pennsylvania,"Billingsport, N.J.",8538552,+39.8500,-75.2500,Subordinate
110,Pennsylvania,"PAULSBORO, MANTUA CREEK, N.J.",8538512,+39.8350,-75.2383,Harmonic
110,Pennsylvania,"Mantua, Mantua Creek, N.J.",8538438,+39.7950,-75.1767,Subordinate
110,Pennsylvania,"Woodbury Creek, N.J.",8538548,+39.8600,-75.1867,Subordinate
110,Pennsylvania,Penrose Avenue Bridge,8543925,+39.8983,-75.2117,Subordinate
110,Pennsylvania,Market Street Bridge,8545120,+39.9550,-75.1800,Subordinate
110,Pennsylvania,"Westville, Rt. 47 bridge, Big Timber Creek, N.J.",8538601,+39.8733,-75.1233,Subordinate
110,Pennsylvania,"PHILADELPHIA, MUNICIPAL PIER 11, PA.",8545530,+39.9533,-75.1383,Harmonic
110,Pennsylvania,PHILADELPHIA,8545240,+39.9333,-75.1417,Harmonic
110,Pennsylvania,"Pavonia, Cooper River, RR. bridge, N.J.",8538752,+39.9467,-75.1050,Subordinate
110,Pennsylvania,"Bridesburg, Philadelphia, Pa.",8546252,+39.9833,-75.0750,Subordinate
110,Pennsylvania,"Palmyra, Pennsauken Creek, Route 73 bridge, N.J.",8538853,+39.9933,-75.0283,Subordinate
110,Pennsylvania,"Pompeston Creek, N.J.",8538875,+40.0133,-75.0083,Subordinate
110,Pennsylvania,Bridgeboro,8538921,+40.0283,-74.9317,Subordinate
110,Pennsylvania,North Branch,8538848,+39.9983,-74.8183,Subordinate
110,Pennsylvania,"Hainesport, South Branch",8538824,+39.9783,-74.8233,Subordinate
110,Pennsylvania,"Cornwells Heights, Pa.",8547333,+40.0683,-74.9383,Subordinate
110,Pennsylvania,"BURLINGTON, DELAWARE RIVER",8539094,+40.0817,-74.8697,Harmonic
110,Pennsylvania,"Assiscunk Creek, Route 130 bridge, N.J.",8539058,+40.0733,-74.8483,Subordinate
110,Pennsylvania,"Edgely, Pa.",8549424,+40.1283,-74.8233,Subordinate
110,Pennsylvania,"FIELDSBORO, N.J.",8539487,+40.1367,-74.7367,Harmonic
110,Pennsylvania,NEWBOLD,8548989,+40.1367,-74.7517,Harmonic
110,Pennsylvania,"TRENTON, N.J.",8539993,+40.1883,-74.7550,Harmonic
115,Maryland,OCEAN CITY (FISHING PIER),8570280,+38.3267,-75.0833,Harmonic
115,Maryland,OCEAN CITY INLET,8570283,+38.3283,-75.0917,Harmonic
115,Maryland,Ocean City,8570282,+38.3317,-75.0900,Subordinate
115,Maryland,"Keydash, Isle of Wight Bay",8570255,+38.3417,-75.0850,Subordinate
115,Maryland,"Assateague Beach, Toms Cove",8630413,+37.8650,-75.3683,Subordinate
115,Maryland,Harbor of Refuge,8630316,+37.9033,-75.4067,Subordinate
115,Maryland,CHINCOTEAGUE CHANNEL (SOUTH END),8630308,+37.9067,-75.4050,Harmonic
115,Maryland,"Wishart Point, Bogues Bay",8630371,+37.8817,-75.4917,Subordinate
115,Maryland,"Chincoteague Island, USCG Station",8630249,+37.9317,-75.3833,Subordinate
115,Maryland,"Chincoteague Island, Lewis Creek",8630229,+37.9383,-75.3733,Subordinate
